episode,shots,reward,mode_switches,moving_avg_shots,moving_avg_rewards
8771,80,31.899999999999995,4,75.04,31.795999999999967
8772,83,34.59999999999993,2,75.13,31.816999999999965
8773,102,29.699999999999925,4,75.7,31.72999999999997
8774,82,25.700000000000017,2,76.15,31.624999999999964
8775,48,26.099999999999987,2,75.95,31.524999999999963
8776,36,36.3,3,76.08,31.511999999999965
8777,52,31.700000000000003,4,75.75,31.51499999999997
8778,36,36.299999999999976,4,75.84,31.505999999999972
8779,40,32.899999999999984,5,75.94,31.465999999999973
8780,63,33.599999999999966,2,75.74,31.515999999999966
8781,81,31.799999999999983,2,76.05,31.454999999999973
8782,85,28.400000000000006,2,75.82,31.44799999999997
8783,77,29.199999999999996,5,75.74,31.395999999999972
8784,66,33.3,2,75.98,31.37199999999997
8785,112,28.699999999999882,3,76.22,31.37799999999997
8786,92,33.69999999999998,4,76.24,31.375999999999966
8787,83,25.599999999999966,2,76.32,31.33799999999997
8788,40,32.89999999999999,2,75.99,31.340999999999966
8789,61,30.799999999999972,2,75.92,31.31799999999997
8790,34,30.49999999999997,2,75.42,31.33799999999997
8791,89,28.000000000000007,4,75.55,31.294999999999973
8792,49,22.99999999999998,2,75.26,31.20399999999997
8793,119,27.999999999999893,2,75.73,31.12699999999997
8794,46,29.299999999999986,2,75.59,31.11099999999997
8795,79,28.99999999999993,2,75.4,31.099999999999973
8796,64,30.49999999999997,2,75.42,31.06799999999997
8797,87,31.199999999999918,5,75.88,31.02199999999997
8798,56,28.299999999999983,2,75.3,31.01999999999997
8799,109,28.999999999999886,4,75.61,30.98899999999997
8800,81,28.799999999999983,2,75.48,31.00199999999997
8801,61,27.8,4,75.44,30.975999999999978
8802,82,31.699999999999985,2,75.39,30.950999999999972
8803,51,34.800000000000004,3,75.01,30.958999999999968
8804,57,28.199999999999974,4,74.79,30.980999999999966
8805,80,31.89999999999994,4,75.01,30.928999999999963
8806,81,31.800000000000015,3,74.91,30.938999999999975
8807,84,31.499999999999925,3,74.77,30.92299999999997
8808,78,32.10000000000002,3,74.34,31.05599999999997
8809,63,33.60000000000001,2,74.16,31.10399999999997
8810,61,30.799999999999983,4,74.23,31.09699999999997
8811,106,32.299999999999926,6,74.43,31.136999999999965
8812,48,35.09999999999998,2,73.79,31.230999999999963
8813,102,26.699999999999992,2,74.23,31.216999999999967
8814,95,30.399999999999963,2,74.48,31.191999999999965
8815,100,29.899999999999938,2,75.04,31.16599999999997
8816,60,30.899999999999977,2,75.2,31.11999999999997
8817,63,33.60000000000001,5,74.75,31.194999999999972
8818,49,34.99999999999999,4,74.62,31.23799999999997
8819,122,27.699999999999925,2,75.19,31.210999999999967
8820,102,29.699999999999946,4,75.28,31.201999999999966
8821,43,35.599999999999994,4,75.2,31.239999999999966
8822,83,28.59999999999995,2,75.2,31.239999999999963
8823,64,36.499999999999964,4,75.24,31.295999999999967
8824,90,30.89999999999999,4,75.45,31.24499999999997
8825,83,25.600000000000016,4,75.42,31.24799999999997
8826,50,34.89999999999997,3,75.26,31.263999999999974
8827,31,36.79999999999999,4,74.87,31.272999999999975
8828,66,24.300000000000004,3,74.21,31.248999999999974
8829,61,33.79999999999993,2,74.11,31.288999999999973
8830,98,27.099999999999945,4,74.48,31.25199999999997
8831,98,27.100000000000023,6,74.25,31.244999999999973
8832,46,29.29999999999996,2,73.67,31.212999999999976
8833,59,31.000000000000014,4,73.49,31.230999999999977
8834,89,27.999999999999932,5,73.98,31.181999999999974
8835,70,32.89999999999996,2,74.0,31.209999999999976
8836,58,25.099999999999987,5,74.12,31.107999999999976
8837,38,27.099999999999987,5,73.81,31.048999999999975
8838,104,29.4999999999999,3,74.01,31.028999999999975
8839,101,32.79999999999999,6,74.36,31.053999999999974
8840,66,33.29999999999997,2,74.19,31.040999999999972
8841,57,34.2,2,73.91,31.068999999999974
8842,44,32.49999999999999,2,73.79,31.020999999999976
8843,85,31.399999999999963,5,73.85,31.014999999999972
8844,57,31.19999999999999,2,73.26,31.04399999999997
8845,102,29.69999999999997,4,73.47,30.99299999999997
8846,83,31.600000000000012,2,73.77,30.96299999999997
8847,99,29.999999999999922,3,73.92,30.97799999999997
8848,37,36.19999999999999,2,73.46,31.023999999999965
8849,96,21.30000000000001,3,73.52,30.95799999999997
8850,65,30.4,2,73.42,30.907999999999973
8851,107,29.19999999999996,2,73.7,30.879999999999974
8852,93,33.59999999999996,4,73.6,30.919999999999973
8853,57,31.199999999999978,4,73.15,30.904999999999973
8854,43,26.599999999999987,2,72.87,30.81299999999997
8855,51,34.8,2,72.5,30.849999999999973
8856,69,29.999999999999964,2,72.26,30.873999999999974
8857,67,30.19999999999994,4,72.11,30.858999999999973
8858,59,25.000000000000004,2,72.24,30.785999999999976
8859,33,27.599999999999994,2,72.0,30.74999999999997
8860,69,23.999999999999964,4,71.81,30.678999999999974
8861,55,34.39999999999999,4,71.77,30.682999999999975
8862,86,31.299999999999912,2,72.12,30.647999999999975
8863,65,30.399999999999988,2,72.11,30.618999999999975
8864,58,37.09999999999997,2,71.65,30.664999999999974
8865,60,30.9,4,71.41,30.628999999999973
8866,87,31.200000000000014,2,71.38,30.661999999999974
8867,59,36.99999999999998,3,71.42,30.717999999999975
8868,79,35.0,2,71.61,30.728999999999974
8869,73,29.599999999999973,5,71.48,30.741999999999972
8870,68,36.099999999999994,2,71.38,30.78199999999997
8871,51,34.79999999999999,4,71.09,30.810999999999975
8872,89,22.000000000000014,3,71.15,30.684999999999974
8873,79,34.99999999999996,5,70.92,30.73799999999998
8874,46,35.29999999999997,6,70.56,30.83399999999998
8875,57,28.199999999999946,2,70.65,30.854999999999972
8876,71,32.8,4,71.0,30.81999999999998
8877,122,27.699999999999925,2,71.7,30.779999999999973
8878,88,28.099999999999923,2,72.22,30.697999999999976
8879,38,33.1,4,72.2,30.699999999999974
8880,94,27.499999999999943,5,72.51,30.638999999999967
8881,74,35.49999999999997,4,72.44,30.675999999999966
8882,113,28.600000000000023,2,72.72,30.67799999999997
8883,39,32.99999999999998,2,72.34,30.715999999999973
8884,71,35.79999999999998,2,72.39,30.74099999999997
8885,86,28.29999999999997,2,72.13,30.736999999999977
8886,92,27.69999999999998,4,72.13,30.67699999999997
8887,31,30.800000000000004,3,71.61,30.728999999999978
8888,85,31.39999999999992,5,72.06,30.713999999999974
8889,50,31.899999999999967,2,71.95,30.724999999999973
8890,57,31.199999999999996,6,72.18,30.73199999999998
8891,95,27.40000000000002,6,72.24,30.725999999999978
8892,88,31.09999999999993,4,72.63,30.806999999999974
8893,84,28.5,2,72.28,30.81199999999997
8894,93,27.600000000000005,4,72.75,30.794999999999977
8895,114,28.499999999999908,4,73.1,30.789999999999974
8896,76,35.299999999999926,4,73.22,30.837999999999976
8897,70,35.89999999999996,4,73.05,30.884999999999977
8898,58,37.099999999999994,6,73.07,30.97299999999997
8899,84,28.499999999999943,4,72.82,30.967999999999975
8900,50,37.89999999999999,4,72.51,31.05899999999998
8901,63,36.59999999999998,2,72.53,31.146999999999977
8902,80,31.90000000000001,4,72.51,31.14899999999998
8903,92,30.69999999999994,2,72.92,31.10799999999998
8904,64,30.49999999999999,2,72.99,31.130999999999975
8905,49,37.99999999999996,4,72.68,31.191999999999975
8906,44,35.500000000000014,3,72.31,31.228999999999978
8907,44,32.49999999999996,2,71.91,31.23899999999998
8908,64,36.49999999999996,4,71.77,31.28299999999998
8909,42,32.7,4,71.56,31.27399999999998
8910,76,29.299999999999994,2,71.71,31.25899999999998
8911,90,30.9,4,71.55,31.244999999999976
8912,69,35.99999999999997,4,71.76,31.253999999999976
8913,105,29.399999999999963,2,71.79,31.280999999999985
8914,70,35.89999999999998,2,71.54,31.33599999999998
8915,57,34.199999999999974,2,71.11,31.378999999999976
8916,45,32.39999999999999,3,70.96,31.393999999999977
8917,116,25.299999999999937,4,71.49,31.31099999999997
8918,87,34.19999999999992,4,71.87,31.302999999999976
8919,89,31.000000000000018,2,71.54,31.33599999999997
8920,60,33.89999999999998,2,71.12,31.377999999999975
8921,66,36.29999999999997,4,71.35,31.384999999999977
8922,63,33.599999999999994,4,71.15,31.43499999999998
8923,70,35.89999999999998,4,71.21,31.428999999999977
8924,65,36.39999999999996,4,70.96,31.483999999999984
8925,67,33.19999999999998,4,70.8,31.559999999999977
8926,83,28.59999999999998,2,71.13,31.496999999999975
8927,35,27.399999999999995,2,71.17,31.402999999999974
8928,56,37.299999999999976,2,71.07,31.532999999999973
8929,60,30.89999999999997,4,71.06,31.503999999999976
8930,44,38.499999999999986,2,70.52,31.61799999999998
8931,62,27.700000000000003,2,70.16,31.623999999999977
8932,102,29.699999999999935,2,70.72,31.62799999999997
8933,88,31.099999999999973,4,71.01,31.62899999999997
8934,122,24.699999999999974,5,71.34,31.595999999999968
8935,63,33.599999999999966,4,71.27,31.60299999999997
8936,30,33.89999999999999,2,70.99,31.69099999999997
8937,81,31.79999999999994,2,71.42,31.73799999999997
8938,81,28.799999999999937,2,71.19,31.730999999999966
8939,83,28.59999999999995,3,71.01,31.688999999999968
8940,49,34.99999999999997,4,70.84,31.705999999999968
8941,108,29.099999999999923,3,71.35,31.654999999999973
8942,57,34.19999999999999,2,71.48,31.671999999999972
8943,65,30.400000000000013,2,71.28,31.661999999999974
8944,111,31.799999999999965,3,71.82,31.667999999999974
8945,53,37.6,5,71.33,31.746999999999975
8946,85,34.399999999999956,4,71.35,31.774999999999977
8947,144,22.500000000000036,2,71.8,31.699999999999978
8948,74,35.499999999999986,4,72.17,31.692999999999973
8949,98,27.09999999999999,4,72.19,31.750999999999976
8950,66,30.299999999999958,4,72.2,31.74999999999998
8951,55,31.39999999999997,5,71.68,31.771999999999977
8952,32,24.700000000000003,2,71.07,31.682999999999975
8953,72,29.699999999999932,4,71.22,31.667999999999974
8954,64,33.5,3,71.43,31.736999999999977
8955,86,28.29999999999995,4,71.78,31.671999999999965
8956,75,32.39999999999996,4,71.84,31.695999999999973
8957,72,23.699999999999964,2,71.89,31.630999999999975
8958,45,35.39999999999998,2,71.75,31.734999999999978
8959,117,31.199999999999882,4,72.59,31.770999999999976
8960,51,37.79999999999999,4,72.41,31.908999999999974
8961,85,28.39999999999995,3,72.71,31.84899999999998
8962,100,26.9,4,72.85,31.804999999999982
8963,93,30.59999999999998,4,73.13,31.80699999999998
8964,70,32.89999999999997,3,73.25,31.764999999999976
8965,100,26.900000000000013,3,73.65,31.724999999999977
8966,42,38.69999999999997,2,73.2,31.799999999999976
8967,52,31.699999999999992,5,73.13,31.746999999999975
8968,101,32.79999999999991,4,73.35,31.72499999999997
8969,66,24.299999999999997,3,73.28,31.671999999999972
8970,71,29.799999999999926,2,73.31,31.60899999999997
8971,69,35.99999999999994,2,73.49,31.62099999999997
8972,81,25.800000000000004,4,73.41,31.658999999999974
8973,71,35.79999999999995,4,73.33,31.66699999999997
8974,30,33.89999999999999,4,73.17,31.652999999999974
8975,99,32.99999999999996,2,73.59,31.700999999999976
8976,77,29.199999999999985,3,73.65,31.664999999999974
8977,75,35.39999999999998,4,73.18,31.741999999999976
8978,49,34.99999999999996,3,72.79,31.810999999999975
8979,71,32.799999999999955,4,73.12,31.807999999999975
8980,65,30.399999999999984,3,72.83,31.836999999999975
8981,84,28.499999999999975,2,72.93,31.766999999999975
8982,95,33.399999999999935,3,72.75,31.814999999999984
8983,53,25.599999999999994,5,72.89,31.740999999999975
8984,66,36.29999999999998,2,72.84,31.745999999999977
8985,79,22.99999999999998,3,72.77,31.692999999999973
8986,49,31.999999999999986,4,72.34,31.735999999999972
8987,88,31.09999999999998,5,72.91,31.738999999999972
8988,80,22.90000000000001,4,72.86,31.653999999999968
8989,65,36.39999999999998,5,73.01,31.698999999999973
8990,63,27.599999999999994,3,73.07,31.662999999999975
8991,40,38.89999999999998,2,72.52,31.777999999999974
8992,78,23.10000000000001,4,72.42,31.697999999999976
8993,63,36.59999999999999,4,72.21,31.778999999999975
8994,61,30.79999999999998,4,71.89,31.810999999999975
8995,99,26.999999999999993,4,71.74,31.795999999999978
8996,104,29.500000000000004,2,72.02,31.73799999999998
8997,77,29.200000000000003,4,72.09,31.670999999999978
8998,86,31.299999999999926,4,72.37,31.61299999999997
8999,60,27.899999999999977,2,72.13,31.60699999999997
9000,71,32.799999999999976,5,72.34,31.555999999999976
9001,60,36.89999999999996,4,72.31,31.55899999999998
9002,90,27.9,3,72.41,31.518999999999977
9003,60,36.89999999999998,4,72.09,31.58099999999998
9004,64,36.49999999999996,5,72.09,31.640999999999977
9005,73,29.59999999999996,4,72.33,31.556999999999974
9006,113,22.600000000000023,4,73.02,31.42799999999997
9007,126,24.300000000000026,2,73.84,31.345999999999975
9008,88,31.09999999999999,3,74.08,31.291999999999977
9009,40,35.9,4,74.06,31.323999999999973
9010,88,28.100000000000005,2,74.18,31.311999999999976
9011,77,32.199999999999974,2,74.05,31.324999999999967
9012,64,33.49999999999998,2,74.0,31.299999999999972
9013,48,38.09999999999998,5,73.43,31.386999999999972
9014,72,32.699999999999996,2,73.45,31.354999999999972
9015,49,25.999999999999993,4,73.37,31.27299999999997
9016,67,33.20000000000001,4,73.59,31.28099999999997
9017,108,26.09999999999995,2,73.51,31.288999999999973
9018,67,33.19999999999996,5,73.31,31.278999999999975
9019,52,34.699999999999974,2,72.94,31.315999999999967
9020,113,25.599999999999994,2,73.47,31.23299999999997
9021,61,30.799999999999994,4,73.42,31.17799999999997
9022,113,28.599999999999916,2,73.92,31.127999999999975
9023,54,37.49999999999999,4,73.76,31.143999999999973
9024,55,28.39999999999999,4,73.66,31.06399999999998
9025,72,32.70000000000001,3,73.71,31.058999999999973
9026,79,34.99999999999994,2,73.67,31.122999999999976
9027,84,28.500000000000004,4,74.16,31.133999999999972
9028,101,26.799999999999983,2,74.61,31.02899999999998
9029,115,25.4,4,75.16,30.97399999999998
9030,97,27.200000000000028,6,75.69,30.860999999999976
9031,32,36.69999999999998,2,75.39,30.95099999999998
9032,51,37.799999999999976,4,74.88,31.031999999999975
9033,62,36.699999999999946,6,74.62,31.087999999999976
9034,60,30.89999999999997,4,74.0,31.149999999999977
9035,64,30.499999999999947,4,74.01,31.118999999999982
9036,48,35.09999999999997,4,74.19,31.130999999999975
9037,90,27.9,2,74.28,31.09199999999998
9038,77,29.19999999999999,2,74.24,31.095999999999975
9039,41,32.79999999999999,5,73.82,31.13799999999998
9040,39,32.99999999999998,2,73.72,31.11799999999998
9041,55,34.39999999999998,2,73.19,31.17099999999998
9042,60,30.899999999999952,2,73.22,31.137999999999984
9043,66,36.29999999999997,3,73.23,31.19699999999998
9044,51,34.800000000000004,2,72.63,31.226999999999986
9045,90,27.9,2,73.0,31.12999999999998
9046,69,29.99999999999997,5,72.84,31.08599999999998
9047,56,31.299999999999976,2,71.96,31.17399999999998
9048,58,25.09999999999998,2,71.8,31.069999999999983
9049,97,30.199999999999903,2,71.79,31.10099999999998
9050,80,31.89999999999995,3,71.93,31.11699999999998
9051,122,21.70000000000003,2,72.6,31.01999999999998
9052,69,32.999999999999986,3,72.97,31.10299999999998
9053,108,26.099999999999902,4,73.33,31.06699999999998
9054,72,29.700000000000003,2,73.41,31.028999999999975
9055,66,33.29999999999998,2,73.21,31.07899999999998
9056,61,30.800000000000004,2,73.07,31.062999999999978
9057,104,29.499999999999943,4,73.39,31.12099999999998
9058,98,27.10000000000001,4,73.92,31.03799999999998
9059,91,27.800000000000026,5,73.66,31.003999999999984
9060,95,27.399999999999974,2,74.1,30.89999999999998
9061,46,38.29999999999997,3,73.71,30.998999999999988
9062,50,37.89999999999998,4,73.21,31.108999999999988
9063,68,33.099999999999966,4,72.96,31.133999999999983
9064,68,36.099999999999966,2,72.94,31.165999999999983
9065,90,27.89999999999995,3,72.84,31.17599999999998
9066,43,32.599999999999994,6,72.85,31.11499999999998
9067,62,36.69999999999999,2,72.95,31.164999999999978
9068,28,28.1,4,72.22,31.11799999999998
9069,54,34.49999999999994,2,72.1,31.219999999999974
9070,88,28.1,4,72.27,31.202999999999978
9071,41,32.79999999999999,2,71.99,31.17099999999998
9072,68,30.1,3,71.86,31.213999999999984
9073,91,30.799999999999944,2,72.06,31.163999999999977
9074,64,27.49999999999996,4,72.4,31.09999999999998
9075,87,28.199999999999964,2,72.28,31.051999999999975
9076,61,30.79999999999999,5,72.12,31.06799999999998
9077,122,27.699999999999903,3,72.59,30.990999999999982
9078,66,30.299999999999937,3,72.76,30.943999999999978
9079,97,27.19999999999991,3,73.02,30.88799999999998
9080,92,30.699999999999946,5,73.29,30.890999999999973
9081,83,28.599999999999973,4,73.28,30.891999999999975
9082,79,34.999999999999986,2,73.12,30.90799999999998
9083,78,29.099999999999994,4,73.37,30.94299999999998
9084,113,28.599999999999945,2,73.84,30.865999999999975
9085,57,34.19999999999999,2,73.62,30.977999999999973
9086,71,32.79999999999995,2,73.84,30.985999999999972
9087,52,34.69999999999999,4,73.48,31.02199999999997
9088,89,33.99999999999997,4,73.57,31.132999999999974
9089,65,30.39999999999995,4,73.57,31.072999999999976
9090,50,34.89999999999995,2,73.44,31.14599999999998
9091,101,29.799999999999955,2,74.05,31.054999999999982
9092,95,27.399999999999928,2,74.22,31.09799999999999
9093,67,30.19999999999996,3,74.26,31.03399999999998
9094,50,37.89999999999998,4,74.15,31.104999999999983
9095,42,29.699999999999974,4,73.58,31.13199999999998
9096,72,32.69999999999996,4,73.26,31.163999999999973
9097,65,33.4,2,73.14,31.205999999999975
9098,140,22.90000000000002,2,73.68,31.121999999999975
9099,48,35.099999999999966,4,73.56,31.193999999999974
9100,111,31.79999999999999,4,73.96,31.183999999999983
9101,77,32.2,4,74.13,31.13699999999998
9102,78,32.09999999999991,3,74.01,31.178999999999977
9103,49,34.99999999999999,2,73.9,31.15999999999998
9104,70,29.899999999999952,2,73.96,31.09399999999998
9105,64,30.499999999999954,3,73.87,31.10299999999998
9106,101,23.799999999999937,4,73.75,31.114999999999974
9107,101,26.79999999999989,2,73.5,31.139999999999972
9108,86,31.299999999999923,5,73.48,31.141999999999967
9109,39,32.99999999999999,2,73.47,31.11299999999997
9110,122,30.69999999999994,4,73.81,31.138999999999967
9111,28,31.099999999999998,4,73.32,31.12799999999997
9112,57,37.19999999999998,2,73.25,31.164999999999967
9113,101,26.799999999999937,2,73.78,31.05199999999997
9114,105,29.399999999999952,2,74.11,31.01899999999997
9115,54,25.499999999999986,5,74.16,31.013999999999967
9116,69,32.99999999999996,4,74.18,31.011999999999972
9117,38,33.09999999999998,4,73.48,31.081999999999972
9118,63,30.59999999999996,2,73.44,31.055999999999973
9119,84,28.500000000000018,2,73.76,30.993999999999968
9120,50,34.9,3,73.13,31.086999999999975
9121,112,25.699999999999896,4,73.64,31.035999999999966
9122,63,30.599999999999966,2,73.14,31.055999999999973
9123,51,37.79999999999998,4,73.11,31.05899999999997
9124,65,24.399999999999977,4,73.21,31.018999999999973
9125,52,34.7,4,73.01,31.03899999999997
9126,43,38.599999999999994,4,72.65,31.074999999999967
9127,34,36.499999999999986,2,72.15,31.15499999999997
9128,27,37.199999999999996,2,71.41,31.258999999999965
9129,105,29.399999999999878,4,71.31,31.298999999999968
9130,51,34.8,4,70.85,31.374999999999968
9131,54,31.5,4,71.07,31.32299999999997
9132,86,28.29999999999997,4,71.42,31.227999999999973
9133,37,36.199999999999974,2,71.17,31.222999999999974
9134,65,30.400000000000006,4,71.22,31.21799999999997
9135,52,31.699999999999996,2,71.1,31.22999999999997
9136,74,29.49999999999994,4,71.36,31.173999999999968
9137,51,37.799999999999976,4,70.97,31.27299999999997
9138,33,39.6,3,70.53,31.376999999999967
9139,70,32.89999999999995,4,70.82,31.377999999999975
9140,42,32.7,5,70.85,31.37499999999997
9141,84,34.49999999999999,4,71.14,31.375999999999966
9142,106,29.29999999999989,2,71.6,31.359999999999964
9143,58,31.099999999999973,3,71.52,31.307999999999964
9144,55,31.39999999999995,2,71.56,31.273999999999965
9145,37,33.199999999999974,2,71.03,31.326999999999966
9146,113,28.60000000000001,4,71.47,31.31299999999997
9147,81,31.799999999999923,2,71.72,31.317999999999966
9148,125,24.40000000000002,2,72.39,31.310999999999964
9149,59,31.0,2,72.01,31.318999999999964
9150,110,25.89999999999992,5,72.31,31.258999999999972
9151,102,23.699999999999953,3,72.11,31.278999999999968
9152,47,29.19999999999998,3,71.89,31.240999999999968
9153,84,28.499999999999986,2,71.65,31.26499999999997
9154,82,28.699999999999946,2,71.75,31.254999999999963
9155,55,31.39999999999994,5,71.64,31.23599999999997
9156,63,30.599999999999977,3,71.66,31.23399999999997
9157,38,36.1,6,71.0,31.29999999999997
9158,61,36.799999999999955,2,70.63,31.396999999999963
9159,70,29.900000000000006,3,70.42,31.41799999999997
9160,88,28.099999999999973,4,70.35,31.424999999999965
9161,34,30.499999999999986,6,70.23,31.34699999999997
9162,88,34.09999999999997,6,70.61,31.308999999999966
9163,82,34.699999999999946,2,70.75,31.324999999999964
9164,67,30.199999999999974,2,70.74,31.265999999999963
9165,55,37.400000000000006,2,70.39,31.36099999999997
9166,62,30.69999999999998,2,70.58,31.341999999999963
9167,80,31.89999999999997,2,70.76,31.293999999999965
9168,33,36.59999999999999,2,70.81,31.378999999999966
9169,107,26.199999999999974,2,71.34,31.295999999999967
9170,70,35.9,2,71.16,31.373999999999963
9171,53,25.599999999999973,2,71.28,31.301999999999968
9172,59,36.99999999999997,4,71.19,31.370999999999967
9173,67,36.199999999999946,4,70.95,31.42499999999997
9174,87,28.199999999999942,2,71.18,31.431999999999967
9175,100,26.899999999999956,4,71.31,31.418999999999965
9176,39,32.99999999999998,4,71.09,31.440999999999963
9177,60,33.89999999999996,4,70.47,31.502999999999965
9178,100,29.89999999999994,2,70.81,31.498999999999974
9179,43,35.599999999999966,2,70.27,31.58299999999997
9180,73,29.59999999999999,2,70.08,31.57199999999997
9181,85,31.400000000000016,2,70.1,31.59999999999997
9182,43,32.599999999999966,4,69.74,31.57599999999997
9183,78,35.099999999999966,2,69.74,31.635999999999967
9184,127,27.199999999999925,2,69.88,31.621999999999968
9185,28,37.099999999999994,2,69.59,31.650999999999968
9186,53,31.59999999999998,4,69.41,31.638999999999964
9187,86,28.299999999999997,4,69.75,31.574999999999964
9188,103,26.59999999999996,3,69.89,31.500999999999973
9189,117,28.199999999999992,2,70.41,31.47899999999997
9190,75,35.399999999999935,4,70.66,31.483999999999973
9191,125,24.399999999999984,2,70.9,31.429999999999968
9192,84,28.500000000000018,2,70.79,31.44099999999997
9193,35,36.39999999999999,3,70.47,31.502999999999975
9194,46,32.300000000000004,4,70.43,31.446999999999974
9195,51,31.79999999999998,4,70.52,31.46799999999998
9196,132,20.699999999999992,3,71.12,31.347999999999974
9197,87,22.199999999999996,4,71.34,31.235999999999972
9198,87,28.199999999999946,2,70.81,31.28899999999997
9199,104,26.49999999999998,4,71.37,31.202999999999964
9200,80,22.899999999999984,3,71.06,31.11399999999997
9201,89,27.99999999999997,4,71.18,31.071999999999967
9202,72,35.69999999999996,4,71.12,31.10799999999997
9203,43,32.59999999999997,4,71.06,31.083999999999968
9204,68,30.100000000000012,2,71.04,31.085999999999967
9205,67,36.19999999999996,4,71.07,31.142999999999965
9206,98,21.100000000000016,4,71.04,31.11599999999997
9207,24,34.499999999999986,2,70.27,31.19299999999997
9208,72,35.69999999999993,4,70.13,31.23699999999997
9209,57,25.200000000000006,2,70.31,31.15899999999997
9210,105,26.4,2,70.14,31.11599999999997
9211,40,38.89999999999996,2,70.26,31.193999999999974
9212,96,27.300000000000022,5,70.65,31.094999999999978
9213,108,26.100000000000023,5,70.72,31.08799999999998
9214,97,33.19999999999993,2,70.64,31.125999999999976
9215,76,32.29999999999993,4,70.86,31.19399999999997
9216,74,29.499999999999993,2,70.91,31.15899999999997
9217,66,36.29999999999995,4,71.19,31.190999999999967
9218,68,27.100000000000012,2,71.24,31.15599999999997
9219,95,27.39999999999997,2,71.35,31.14499999999997
9220,67,30.200000000000006,4,71.52,31.09799999999997
9221,62,33.69999999999997,4,71.02,31.17799999999997
9222,54,31.499999999999968,4,70.93,31.186999999999976
9223,83,28.59999999999998,6,71.25,31.094999999999974
9224,113,25.600000000000016,2,71.73,31.10699999999998
9225,88,31.099999999999984,2,72.09,31.070999999999973
9226,110,31.9,4,72.76,31.003999999999976
9227,115,25.39999999999992,5,73.57,30.892999999999976
9228,47,32.199999999999996,4,73.77,30.84299999999998
9229,46,35.29999999999996,2,73.18,30.90199999999998
9230,56,31.299999999999983,4,73.23,30.86699999999998
9231,65,36.4,3,73.34,30.915999999999983
9232,58,34.09999999999998,4,73.06,30.973999999999982
9233,109,25.999999999999964,4,73.78,30.87199999999998
9234,81,31.799999999999976,2,73.94,30.885999999999978
9235,61,36.799999999999976,2,74.03,30.93699999999998
9236,142,22.69999999999992,3,74.71,30.86899999999998
9237,35,36.39999999999999,4,74.55,30.854999999999976
9238,77,35.19999999999993,3,74.99,30.810999999999982
9239,64,33.49999999999998,2,74.93,30.816999999999975
9240,81,31.799999999999955,2,75.32,30.807999999999975
9241,70,35.89999999999997,2,75.18,30.821999999999974
9242,68,30.09999999999993,4,74.8,30.82999999999998
9243,59,30.999999999999968,3,74.81,30.82899999999998
9244,71,32.800000000000004,4,74.97,30.842999999999975
9245,50,37.89999999999998,4,75.1,30.889999999999976
9246,81,28.799999999999997,3,74.78,30.89199999999998
9247,88,28.099999999999905,2,74.85,30.854999999999983
9248,75,32.39999999999998,4,74.35,30.934999999999977
9249,93,27.599999999999987,2,74.69,30.90099999999997
9250,92,30.699999999999942,2,74.51,30.948999999999973
9251,83,28.6,6,74.32,30.99799999999997
9252,81,28.8,2,74.66,30.993999999999968
9253,42,35.69999999999999,4,74.24,31.06599999999997
9254,86,34.29999999999991,4,74.28,31.12199999999997
9255,85,34.39999999999994,2,74.58,31.151999999999976
9256,57,31.19999999999998,6,74.52,31.157999999999966
9257,26,31.3,4,74.4,31.10999999999997
9258,80,28.899999999999928,3,74.59,31.030999999999977
9259,78,35.099999999999966,2,74.67,31.082999999999974
9260,90,27.90000000000002,2,74.69,31.08099999999998
9261,36,39.29999999999997,4,74.71,31.16899999999998
9262,69,32.999999999999964,4,74.52,31.157999999999973
9263,52,37.699999999999974,4,74.22,31.187999999999974
9264,87,34.19999999999997,3,74.42,31.227999999999973
9265,53,31.599999999999973,3,74.4,31.16999999999997
9266,51,34.799999999999955,4,74.29,31.210999999999967
9267,88,31.09999999999998,2,74.37,31.20299999999997
9268,70,35.89999999999998,4,74.74,31.195999999999977
9269,17,35.2,3,73.84,31.285999999999976
9270,39,35.999999999999986,2,73.53,31.28699999999997
9271,53,28.599999999999955,2,73.53,31.31699999999997
9272,131,23.800000000000033,2,74.25,31.184999999999977
9273,65,30.399999999999956,2,74.23,31.126999999999974
9274,62,36.69999999999996,4,73.98,31.21199999999998
9275,20,28.89999999999999,2,73.18,31.23199999999998
9276,69,26.999999999999968,3,73.48,31.17199999999998
9277,106,29.29999999999994,2,73.94,31.125999999999973
9278,79,34.99999999999997,2,73.73,31.176999999999975
9279,72,29.70000000000001,2,74.02,31.11799999999997
9280,59,30.999999999999957,6,73.88,31.131999999999977
9281,88,34.09999999999992,2,73.91,31.158999999999974
9282,48,38.09999999999999,4,73.96,31.213999999999974
9283,41,38.79999999999997,2,73.59,31.250999999999976
9284,72,23.70000000000001,3,73.04,31.215999999999976
9285,54,34.499999999999986,2,73.3,31.189999999999976
9286,17,35.199999999999996,2,72.94,31.225999999999978
9287,61,36.79999999999997,3,72.69,31.31099999999997
9288,80,34.9,4,72.46,31.393999999999973
9289,69,29.999999999999986,2,71.98,31.411999999999974
9290,62,30.69999999999997,2,71.85,31.364999999999977
9291,81,28.799999999999955,2,71.41,31.40899999999997
9292,57,25.19999999999997,3,71.14,31.375999999999966
9293,84,28.500000000000007,2,71.63,31.296999999999972
